,Cancelled,Arrival,Arrival month,Departure,Length of the stay,Creation date,Lead time,Cancellation date,Cxl time,Cancellation lead time,Stay type,Room type,Meal,N of pax,Non Refundable,VIP,Country,Market channel,Channel
33011,0,2019-11-27,11,2019-11-28,1,2019-08-29,90,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
33012,0,2019-11-28,11,2019-11-29,1,2019-08-29,91,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
33013,0,2019-11-15,11,2019-11-17,2,2019-08-29,78,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33014,0,2019-11-16,11,2019-11-19,3,2019-08-30,78,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
33015,0,2019-11-21,11,2019-11-25,4,2019-08-31,82,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Germany,TTOO,XML
33016,0,2019-11-23,11,2019-11-26,3,2019-09-02,82,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
33017,0,2019-11-30,11,2019-12-01,1,2019-09-02,89,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33018,0,2019-11-12,11,2019-11-17,5,2019-09-04,69,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United States,Travel agency,EMAIL
33019,0,2019-11-14,11,2019-11-18,4,2019-09-04,71,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
33020,0,2019-11-16,11,2019-11-17,1,2019-09-04,73,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33021,0,2019-11-23,11,2019-11-24,1,2019-09-04,80,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33022,0,2019-11-27,11,2019-11-29,2,2019-09-04,84,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,GDS,GDS
33023,0,2019-11-22,11,2019-11-26,4,2019-09-04,79,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
33024,0,2019-11-29,11,2019-12-01,2,2019-09-04,86,0,0.0,0.0,W-L,Double Standard City View,BB,1,0,0,Other,OTA,XML
33025,0,2019-11-22,11,2019-11-26,4,2019-09-05,78,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
33026,0,2019-11-17,11,2019-11-28,11,2019-09-05,73,0,0.0,0.0,L-W,Double Standard,BB,1,0,1,Spain,Corporate / Mice,EMAIL
33027,0,2019-11-14,11,2019-11-17,3,2019-09-06,69,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Germany,TTOO,XML
33028,0,2019-11-30,11,2019-12-01,1,2019-09-06,85,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33029,0,2019-11-25,11,2019-11-27,2,2019-09-06,80,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33030,0,2019-11-18,11,2019-11-22,4,2019-09-06,73,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Germany,GDS,XML
33031,0,2019-11-15,11,2019-11-18,3,2019-09-07,69,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Germany,TTOO,EMAIL
33032,0,2019-11-15,11,2019-11-17,2,2019-09-07,69,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33033,0,2019-11-26,11,2019-11-27,1,2019-09-09,78,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,Other
33034,0,2019-11-17,11,2019-11-18,1,2019-09-09,69,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33036,0,2019-11-26,11,2019-11-27,1,2019-09-10,77,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,Other
33037,0,2019-11-22,11,2019-11-24,2,2019-09-10,73,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Other,OTA,XML
33038,0,2019-11-22,11,2019-11-24,2,2019-09-10,73,0,0.0,0.0,W-L,Triple Standard,BB,3,0,0,Other,OTA,XML
33039,0,2019-11-16,11,2019-11-18,2,2019-09-11,66,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33040,0,2019-11-24,11,2019-11-25,1,2019-09-11,74,0,0.0,0.0,L-W,Double Standard,HB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33041,0,2019-11-22,11,2019-11-24,2,2019-09-11,72,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,Other,OTA,XML
33042,0,2019-11-19,11,2019-11-20,1,2019-09-12,68,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Germany,GDS,XML
33043,0,2019-11-29,11,2019-12-01,2,2019-09-12,78,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,TTOO,EMAIL
33044,0,2019-11-16,11,2019-11-21,5,2019-09-12,65,0,0.0,0.0,L-W,Double Standard,BB,1,0,1,Other,Corporate / Mice,EMAIL
33045,0,2019-11-15,11,2019-11-18,3,2019-09-12,64,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
33046,0,2019-11-19,11,2019-11-20,1,2019-09-12,68,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Germany,GDS,XML
33047,0,2019-11-19,11,2019-11-23,4,2019-09-12,68,0,0.0,0.0,W-L,Double Standard,HB,2,1,0,Spain,OTA,XML
33048,0,2019-11-30,11,2019-12-01,1,2019-09-13,78,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33049,0,2019-11-19,11,2019-11-22,3,2019-09-13,67,0,0.0,0.0,L-L,Double Standard,BB,2,1,0,United States,OTA,XML
33050,0,2019-11-23,11,2019-11-24,1,2019-09-13,71,0,0.0,0.0,W-W,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
33051,0,2019-11-16,11,2019-11-17,1,2019-09-13,64,0,0.0,0.0,W-W,Double Standard,BB,1,0,0,Germany,TTOO,XML
33052,0,2019-11-16,11,2019-11-17,1,2019-09-13,64,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,Germany,TTOO,XML
33053,0,2019-11-16,11,2019-11-17,1,2019-09-13,64,0,0.0,0.0,W-W,Double Standard City View,BB,2,0,0,Germany,TTOO,XML
33054,0,2019-11-28,11,2019-11-29,1,2019-09-13,76,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,Other,OTA,XML
33055,0,2019-11-28,11,2019-11-29,1,2019-09-13,76,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,Other,OTA,XML
33056,0,2019-11-23,11,2019-11-24,1,2019-09-13,71,0,0.0,0.0,W-W,Triple Standard,RO,3,0,0,Other,OTA,XML
33057,0,2019-11-15,11,2019-11-17,2,2019-09-14,62,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United States,OTA,XML
33058,0,2019-11-21,11,2019-11-23,2,2019-09-14,68,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
33059,0,2019-11-27,11,2019-11-30,3,2019-09-14,74,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,United States,OTA,XML
33060,0,2019-11-25,11,2019-11-28,3,2019-09-15,71,0,0.0,0.0,L-L,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,WEB
33061,0,2019-11-19,11,2019-11-23,4,2019-09-15,65,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Other,OTA,XML
33062,0,2019-11-22,11,2019-11-23,1,2019-09-15,68,0,0.0,0.0,W-L,Double Standard,BB,2,1,0,United States,OTA,XML
33063,0,2019-11-26,11,2019-11-28,2,2019-09-15,72,0,0.0,0.0,L-L,Double Standard,RO,2,0,0,United States,OTA,XML
33064,0,2019-11-22,11,2019-11-23,1,2019-09-15,68,0,0.0,0.0,W-L,Triple Standard,RO,3,1,0,Spain,Direct / Walk-in,WEB
33065,0,2019-11-20,11,2019-11-24,4,2019-09-15,66,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
33066,0,2019-11-15,11,2019-11-17,2,2019-09-16,60,0,0.0,0.0,W-L,Double Standard,RO,2,0,0,Other,OTA,XML
33067,0,2019-11-15,11,2019-11-17,2,2019-09-16,60,0,0.0,0.0,W-L,Double Standard,RO,2,0,0,Other,OTA,XML
33068,0,2019-11-23,11,2019-11-27,4,2019-09-16,68,0,0.0,0.0,L-W,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
33069,0,2019-11-25,11,2019-11-27,2,2019-09-16,70,0,0.0,0.0,L-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
33071,0,2019-11-15,11,2019-11-18,3,2019-09-16,60,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
33072,0,2019-11-18,11,2019-11-21,3,2019-09-16,63,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
33073,0,2019-11-18,11,2019-11-21,3,2019-09-16,63,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
33074,0,2019-11-20,11,2019-11-22,2,2019-09-16,65,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Spain,Direct / Walk-in,WEB
33075,0,2019-11-20,11,2019-11-22,2,2019-09-16,65,0,0.0,0.0,L-L,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,WEB
33076,0,2019-11-23,11,2019-11-24,1,2019-09-16,68,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33077,0,2019-11-15,11,2019-11-17,2,2019-09-16,60,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33078,0,2019-11-26,11,2019-11-28,2,2019-09-16,71,0,0.0,0.0,L-L,Double Standard,BB,2,1,0,United States,OTA,XML
33080,0,2019-11-20,11,2019-11-22,2,2019-09-17,64,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Germany,TTOO,EMAIL
33081,0,2019-11-11,11,2019-11-18,7,2019-09-17,55,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
33082,0,2019-11-15,11,2019-11-17,2,2019-09-17,59,0,0.0,0.0,W-L,Double Standard City View,RO,2,1,0,United States,OTA,XML
33083,0,2019-11-15,11,2019-11-17,2,2019-09-17,59,0,0.0,0.0,W-L,Double Standard City View,RO,2,1,0,United States,OTA,XML
33084,0,2019-11-28,11,2019-11-30,2,2019-09-17,72,0,0.0,0.0,W-L,Double Standard,RO,2,0,0,United States,OTA,XML
33085,0,2019-11-23,11,2019-11-27,4,2019-09-18,66,0,0.0,0.0,L-W,Triple Standard,RO,3,0,0,United States,OTA,XML
33086,0,2019-11-29,11,2019-12-01,2,2019-09-18,72,0,0.0,0.0,W-L,Triple Standard,RO,3,0,0,United States,OTA,XML
33087,0,2019-11-20,11,2019-11-22,2,2019-09-18,63,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,Other,OTA,XML
33088,0,2019-11-20,11,2019-11-22,2,2019-09-18,63,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,Other,OTA,XML
33089,0,2019-11-15,11,2019-11-17,2,2019-09-18,58,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
33091,0,2019-11-11,11,2019-11-18,7,2019-09-18,54,0,0.0,0.0,L-W-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
33092,0,2019-11-22,11,2019-11-23,1,2019-09-18,65,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33093,0,2019-11-22,11,2019-11-23,1,2019-09-18,65,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33094,0,2019-11-25,11,2019-11-27,2,2019-09-18,68,0,0.0,0.0,L-L,Triple Standard,RO,3,1,0,Other,OTA,XML
33096,0,2019-11-11,11,2019-11-18,7,2019-09-18,54,0,0.0,0.0,L-W-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
33098,0,2019-11-10,11,2019-11-20,10,2019-09-18,53,0,0.0,0.0,L-W,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
33099,0,2019-11-18,11,2019-11-19,1,2019-09-19,60,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
33100,0,2019-11-18,11,2019-11-19,1,2019-09-19,60,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,EMAIL
33101,0,2019-11-18,11,2019-11-19,1,2019-09-19,60,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,EMAIL
33102,0,2019-11-18,11,2019-11-19,1,2019-09-19,60,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,EMAIL
33103,0,2019-11-18,11,2019-11-19,1,2019-09-19,60,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,EMAIL
33104,0,2019-11-18,11,2019-11-19,1,2019-09-19,60,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,EMAIL
33106,0,2019-11-23,11,2019-11-24,1,2019-09-19,65,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33107,0,2019-11-25,11,2019-11-26,1,2019-09-20,66,0,0.0,0.0,L-L,Double Deluxe,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33108,0,2019-11-19,11,2019-11-20,1,2019-09-20,60,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
33109,0,2019-11-13,11,2019-11-17,4,2019-09-20,54,0,0.0,0.0,W-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
33110,0,2019-11-23,11,2019-11-24,1,2019-09-20,64,0,0.0,0.0,W-W,Double Standard,RO,2,1,0,Other,OTA,XML
33111,0,2019-11-15,11,2019-11-18,3,2019-09-20,56,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
33112,0,2019-11-27,11,2019-11-30,3,2019-09-20,68,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
33113,0,2019-11-21,11,2019-11-23,2,2019-09-20,62,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Other,Flash / Boxes,EMAIL
33114,0,2019-11-23,11,2019-11-24,1,2019-09-20,64,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33115,0,2019-11-20,11,2019-11-22,2,2019-09-20,61,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United States,OTA,XML
33116,0,2019-11-16,11,2019-11-17,1,2019-09-20,57,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33117,0,2019-11-15,11,2019-11-17,2,2019-09-21,55,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Germany,TTOO,EMAIL
33118,0,2019-11-30,11,2019-12-01,1,2019-09-21,70,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
33119,0,2019-11-30,11,2019-12-01,1,2019-09-21,70,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
33120,0,2019-11-16,11,2019-11-20,4,2019-09-21,56,0,0.0,0.0,L-W,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
33121,0,2019-11-19,11,2019-11-21,2,2019-09-22,58,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
33122,0,2019-11-24,11,2019-11-28,4,2019-09-22,63,0,0.0,0.0,L-W,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
33123,0,2019-11-24,11,2019-11-28,4,2019-09-22,63,0,0.0,0.0,L-W,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
33124,0,2019-11-29,11,2019-12-01,2,2019-09-22,68,0,0.0,0.0,W-L,Double Standard,RO,2,0,0,Other,OTA,XML
33125,0,2019-11-26,11,2019-11-28,2,2019-09-23,64,0,0.0,0.0,L-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
33126,0,2019-11-18,11,2019-11-21,3,2019-09-23,56,0,0.0,0.0,L-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
33127,0,2019-11-29,11,2019-11-30,1,2019-09-23,67,0,0.0,0.0,W-L,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,WEB
33128,0,2019-11-25,11,2019-11-27,2,2019-09-23,63,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Other,Flash / Boxes,EMAIL
33129,0,2019-11-21,11,2019-11-22,1,2019-09-23,59,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
33130,0,2019-11-26,11,2019-11-27,1,2019-09-23,64,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33132,0,2019-11-21,11,2019-11-22,1,2019-09-23,59,0,0.0,0.0,L-L,Double Standard,BB,2,0,1,United Kingdom,Corporate / Mice,GDS
33133,0,2019-11-20,11,2019-11-21,1,2019-09-24,57,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Germany,GDS,XML
33134,0,2019-11-26,11,2019-11-27,1,2019-09-24,63,0,0.0,0.0,L-L,Double Standard,RO,1,0,1,United Kingdom,Corporate / Mice,EMAIL
33135,0,2019-11-26,11,2019-11-27,1,2019-09-24,63,0,0.0,0.0,L-L,Double Standard,RO,1,0,1,United Kingdom,Corporate / Mice,EMAIL
33136,0,2019-11-19,11,2019-11-21,2,2019-09-24,56,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
33137,0,2019-11-23,11,2019-11-25,2,2019-09-24,60,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
33138,0,2019-11-16,11,2019-11-18,2,2019-09-24,53,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33139,0,2019-11-26,11,2019-11-28,2,2019-09-24,63,0,0.0,0.0,L-L,Double Standard,BB,2,1,0,United States,OTA,XML
33140,0,2019-11-21,11,2019-11-25,4,2019-09-24,58,0,0.0,0.0,L-W-L,Double Deluxe,RO,2,1,0,Spain,Direct / Walk-in,WEB
33141,0,2019-11-18,11,2019-11-21,3,2019-09-25,54,0,0.0,0.0,L-L,Double Standard City View,RO,1,1,0,Spain,Direct / Walk-in,WEB
33142,0,2019-11-29,11,2019-12-01,2,2019-09-25,65,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,United States,OTA,XML
33143,0,2019-11-22,11,2019-11-24,2,2019-09-25,58,0,0.0,0.0,W-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
33144,0,2019-11-22,11,2019-11-23,1,2019-09-25,58,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33145,0,2019-11-17,11,2019-11-21,4,2019-09-25,53,0,0.0,0.0,L-W,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
33146,0,2019-11-25,11,2019-11-27,2,2019-09-25,61,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,Other,OTA,XML
33147,0,2019-11-23,11,2019-11-26,3,2019-09-25,59,0,0.0,0.0,L-W,Double Standard City View,BB,2,0,0,Germany,TTOO,EMAIL
33148,0,2019-11-27,11,2019-11-28,1,2019-09-25,63,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Spain,Direct / Walk-in,WEB
33149,0,2019-11-25,11,2019-11-27,2,2019-09-25,61,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,United Kingdom,Hotel deal apps,XML
33150,0,2019-11-26,11,2019-11-27,1,2019-09-25,62,0,0.0,0.0,L-L,Double Standard,RO,1,0,1,United Kingdom,Corporate / Mice,EMAIL
33151,0,2019-11-16,11,2019-11-18,2,2019-09-25,52,0,0.0,0.0,L-W,Double Standard City View,RO,2,0,0,Spain,Direct / Walk-in,WEB
33152,0,2019-11-29,11,2019-11-30,1,2019-09-26,64,0,0.0,0.0,W-L,Double Standard,BB,2,0,1,Spain,Corporate / Mice,EMAIL
33153,0,2019-11-18,11,2019-11-20,2,2019-09-26,53,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United States,OTA,XML
33154,0,2019-11-18,11,2019-11-20,2,2019-09-26,53,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United States,OTA,XML
33155,0,2019-11-25,11,2019-11-26,1,2019-09-26,60,0,0.0,0.0,L-L,Double Standard,RO,1,1,1,United Kingdom,Corporate / Mice,GDS
33156,0,2019-11-20,11,2019-11-21,1,2019-09-26,55,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,United States,OTA,XML
33157,0,2019-11-11,11,2019-11-17,6,2019-09-26,46,0,0.0,0.0,W-L,Double Standard,BB,2,0,1,Spain,Direct / Walk-in,EMAIL
33158,0,2019-11-18,11,2019-11-19,1,2019-09-26,53,0,0.0,0.0,L-L,Double Deluxe,BB,1,0,0,Spain,Travel agency,EMAIL
33159,0,2019-11-18,11,2019-11-19,1,2019-09-26,53,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,Spain,Travel agency,EMAIL
33160,0,2019-11-14,11,2019-11-17,3,2019-09-26,49,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33161,0,2019-11-22,11,2019-11-24,2,2019-09-26,57,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33163,0,2019-11-16,11,2019-11-18,2,2019-09-26,51,0,0.0,0.0,L-W,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
33164,0,2019-11-16,11,2019-11-18,2,2019-09-26,51,0,0.0,0.0,L-W,Double Deluxe,BB,1,0,0,Other,Flash / Boxes,EMAIL
33165,0,2019-11-15,11,2019-11-17,2,2019-09-26,50,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
33166,0,2019-11-17,11,2019-11-19,2,2019-09-27,51,0,0.0,0.0,L-W,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
33167,0,2019-11-21,11,2019-11-23,2,2019-09-27,55,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
33168,0,2019-11-21,11,2019-11-24,3,2019-09-27,55,0,0.0,0.0,W-L,Double Standard City View,RO,2,0,0,Spain,Direct / Walk-in,WEB
33169,0,2019-11-15,11,2019-11-18,3,2019-09-27,49,0,0.0,0.0,L-W-L,Double Deluxe,RO,2,1,0,United States,OTA,XML
33170,0,2019-11-26,11,2019-11-28,2,2019-09-27,60,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,United States,OTA,XML
33172,0,2019-11-26,11,2019-11-30,4,2019-09-27,60,0,0.0,0.0,W-L,Double Standard,RO,1,0,1,United Kingdom,Corporate / Mice,EMAIL
33173,0,2019-11-26,11,2019-11-27,1,2019-09-27,60,0,0.0,0.0,L-L,Double Standard,RO,1,0,1,United Kingdom,Corporate / Mice,EMAIL
33174,0,2019-11-26,11,2019-11-27,1,2019-09-27,60,0,0.0,0.0,L-L,Double Standard,RO,1,0,1,United Kingdom,Corporate / Mice,EMAIL
33175,0,2019-11-21,11,2019-11-23,2,2019-09-27,55,0,0.0,0.0,W-L,Double Standard City View,RO,2,1,0,Other,OTA,XML
33176,0,2019-11-22,11,2019-11-24,2,2019-09-28,55,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
33177,0,2019-11-22,11,2019-11-24,2,2019-09-28,55,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
33178,0,2019-11-28,11,2019-12-01,3,2019-09-28,61,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
33179,0,2019-11-28,11,2019-12-01,3,2019-09-28,61,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
33180,0,2019-11-20,11,2019-11-22,2,2019-09-28,53,0,0.0,0.0,L-L,Double Deluxe,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33181,0,2019-11-28,11,2019-11-29,1,2019-09-28,61,0,0.0,0.0,L-L,Double Deluxe,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33182,0,2019-11-18,11,2019-11-20,2,2019-09-28,51,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
33183,0,2019-11-30,11,2019-12-01,1,2019-09-28,63,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33184,0,2019-11-21,11,2019-11-22,1,2019-09-28,54,0,0.0,0.0,L-L,Double Deluxe,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33185,0,2019-11-22,11,2019-11-23,1,2019-09-28,55,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33186,0,2019-11-28,11,2019-12-01,3,2019-09-29,60,0,0.0,0.0,W-L,Double Standard,BB,2,1,0,United States,OTA,XML
33187,0,2019-11-21,11,2019-11-25,4,2019-09-29,53,0,0.0,0.0,L-W-L,Double Standard City View,RO,2,1,0,Other,OTA,XML
33188,0,2019-11-22,11,2019-11-24,2,2019-09-29,54,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,United States,OTA,XML
33189,0,2019-11-23,11,2019-11-24,1,2019-09-30,54,0,0.0,0.0,W-W,Double Standard City View,RO,2,0,0,Other,OTA,XML
33190,0,2019-11-24,11,2019-11-26,2,2019-09-30,55,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
33191,0,2019-11-22,11,2019-11-25,3,2019-09-30,53,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
33192,0,2019-11-22,11,2019-11-26,4,2019-09-30,53,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Germany,TTOO,EMAIL
33193,0,2019-11-23,11,2019-11-25,2,2019-09-30,54,0,0.0,0.0,L-W,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
33194,0,2019-11-17,11,2019-11-22,5,2019-09-30,48,0,0.0,0.0,L-W,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
33195,0,2019-11-15,11,2019-11-17,2,2019-09-30,46,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
33196,0,2019-11-22,11,2019-11-26,4,2019-09-30,53,0,0.0,0.0,L-W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
33197,0,2019-11-18,11,2019-11-22,4,2019-09-30,49,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,Spain,Direct / Walk-in,WEB
33198,0,2019-11-29,11,2019-12-01,2,2019-09-30,60,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
